matchId,game_id,season,gameDuration,gameMode,gameCreation
EUW1_5659408715,5659408715,12,3037,CLASSIC,1641832313000
EUW1_5656652591,5656652591,12,1684,CLASSIC,1641720850000
EUW1_5654744032,5654744032,12,2376,CLASSIC,1641641031000
EUW1_5652823648,5652823648,12,1860,CLASSIC,1641571773000
EUW1_5650777098,5650777098,12,1871,CLASSIC,1641487654000
EUW1_5649321440,5649321440,12,1764,CLASSIC,1641404204000
EUW1_5647158050,5647158050,11,1508,CLASSIC,1641317036000
EUW1_5645313495,5645313495,11,2345,CLASSIC,1641230767000
EUW1_5623086090,5623086090,11,2383,CLASSIC,1640195319000
EUW1_5621657799,5621657799,11,2311,CLASSIC,1640112630000
EUW1_5621506272,5621506272,11,1455,CLASSIC,1640108691000
EUW1_5621229633,5621229633,11,1657,CLASSIC,1640105948000
EUW1_5621019936,5621019936,11,1955,CLASSIC,1640102636000
EUW1_5619525731,5619525731,11,2758,CLASSIC,1640021387000
EUW1_5615083901,5615083901,11,1306,CLASSIC,1639824246000
EUW1_5613825044,5613825044,11,1871,CLASSIC,1639750041000
EUW1_5608880784,5608880784,11,1721,CLASSIC,1639504559000
EUW1_5607326525,5607326525,11,1589,CLASSIC,1639416801000
EUW1_5605450555,5605450555,11,1511,CLASSIC,1639325572000
EUW1_5602893168,5602893168,11,2914,CLASSIC,1639213761000
EUW1_5601602718,5601602718,11,1841,CLASSIC,1639143064000
EUW1_5600188109,5600188109,11,2027,CLASSIC,1639073598000
EUW1_5598732947,5598732947,11,1025,CLASSIC,1638985023000
EUW1_5596736254,5596736254,11,1455,CLASSIC,1638903156000
EUW1_5589288873,5589288873,11,1847,CLASSIC,1638544134000
EUW1_5584404640,5584404640,11,2281,CLASSIC,1638294318000
EUW1_5554816558,5554816558,11,1235,CLASSIC,1636890357000
EUW1_5544536479,5544536479,11,1417,CLASSIC,1636364054000
EUW1_5543348424,5543348424,11,1817,CLASSIC,1636298712000
EUW1_5542826411,5542826411,11,1948,CLASSIC,1636270753000
EUW1_5539639260,5539639260,11,2054,CLASSIC,1636111016000
EUW1_5539612323,5539612323,11,2174,CLASSIC,1636104990000
EUW1_5537711895,5537711895,11,1627,CLASSIC,1636005724000
EUW1_5537750650,5537750650,11,1554,CLASSIC,1636003421000
EUW1_5536909754,5536909754,11,1560,CLASSIC,1635963800000
EUW1_5535964437,5535964437,11,1449,CLASSIC,1635926991000
EUW1_5535961030,5535961030,11,1436,CLASSIC,1635918703000
EUW1_5534863941,5534863941,11,2504,CLASSIC,1635859564000
EUW1_5534779486,5534779486,11,2106,CLASSIC,1635856861000
EUW1_5534770830,5534770830,11,1344,CLASSIC,1635850616000
EUW1_5534683007,5534683007,11,1177,CLASSIC,1635843381000
EUW1_5534711854,5534711854,11,211,CLASSIC,1635842586000
EUW1_5534691806,5534691806,11,206,CLASSIC,1635841820000
EUW1_5534651190,5534651190,11,1689,CLASSIC,1635839012000
EUW1_5533651628,5533651628,11,2938,CLASSIC,1635790977000
EUW1_5660326711,5660326711,12,1853,CLASSIC,1641848368000
EUW1_5659163249,5659163249,12,1388,CLASSIC,1641822338000
EUW1_5658443556,5658443556,12,1635,CLASSIC,1641766261000
EUW1_5658383209,5658383209,12,2253,CLASSIC,1641763553000
EUW1_5658130888,5658130888,12,2019,CLASSIC,1641757824000
EUW1_5658038118,5658038118,12,206,CLASSIC,1641757177000
EUW1_5656511446,5656511446,12,1617,CLASSIC,1641704318000
EUW1_5656409938,5656409938,12,1745,CLASSIC,1641701948000
EUW1_5656388427,5656388427,12,1871,CLASSIC,1641699601000
EUW1_5656373637,5656373637,12,1797,CLASSIC,1641694787000
EUW1_5656420562,5656420562,12,1439,CLASSIC,1641692915000
EUW1_5560442439,5560442439,11,934,CLASSIC,1637158932000
EUW1_5560365603,5560365603,11,1831,CLASSIC,1637155405000
EUW1_5559274134,5559274134,11,1839,CLASSIC,1637095779000
EUW1_5558951687,5558951687,11,971,CLASSIC,1637091486000
EUW1_5558710390,5558710390,11,1707,CLASSIC,1637089234000
EUW1_5557378862,5557378862,11,1212,CLASSIC,1637004554000
EUW1_5557261436,5557261436,11,2008,CLASSIC,1636999208000
EUW1_5557154869,5557154869,11,1798,CLASSIC,1636996909000
EUW1_5551478605,5551478605,11,1890,CLASSIC,1636721854000
EUW1_5551329594,5551329594,11,1405,CLASSIC,1636714044000
EUW1_5551307139,5551307139,11,1832,CLASSIC,1636711805000
EUW1_5549124827,5549124827,11,1507,CLASSIC,1636583100000
EUW1_5549089049,5549089049,11,1133,CLASSIC,1636581597000
EUW1_5548944429,5548944429,11,1089,CLASSIC,1636576105000
EUW1_5547477619,5547477619,11,1586,CLASSIC,1636500307000
EUW1_5669009039,5669009039,12,2039,CLASSIC,1642245933000
EUW1_5669004354,5669004354,12,1890,CLASSIC,1642243610000
EUW1_5664914638,5664914638,12,1610,CLASSIC,1642074822000
EUW1_5664857042,5664857042,12,1420,CLASSIC,1642070212000
EUW1_5664689840,5664689840,12,2152,CLASSIC,1642063560000
EUW1_5663462827,5663462827,12,2111,CLASSIC,1641995288000
EUW1_5663366666,5663366666,12,1844,CLASSIC,1641992344000
EUW1_5663331916,5663331916,12,1757,CLASSIC,1641989774000
EUW1_5663214433,5663214433,12,1842,CLASSIC,1641985161000
EUW1_5662715162,5662715162,12,1750,CLASSIC,1641977618000
EUW1_5654738869,5654738869,12,2425,CLASSIC,1641643223000
EUW1_5581296008,5581296008,11,1431,CLASSIC,1638130060000
EUW1_5576652400,5576652400,11,2841,CLASSIC,1637944652000
EUW1_5576454897,5576454897,11,1389,CLASSIC,1637937588000
EUW1_5563110033,5563110033,11,2235,CLASSIC,1637275989000
EUW1_5563113917,5563113917,11,1798,CLASSIC,1637273743000
EUW1_5549481500,5549481500,11,931,CLASSIC,1636612317000
EUW1_5544108229,5544108229,11,1937,CLASSIC,1636321667000
EUW1_5544047993,5544047993,11,210,CLASSIC,1636318761000
EUW1_5541931115,5541931115,11,1048,CLASSIC,1636228352000
EUW1_5540648796,5540648796,11,2017,CLASSIC,1636154930000
EUW1_5540589802,5540589802,11,1385,CLASSIC,1636151837000
EUW1_5537281154,5537281154,11,1150,CLASSIC,1635973727000
EUW1_5535341741,5535341741,11,1619,CLASSIC,1635880670000
EUW1_5535234943,5535234943,11,1901,CLASSIC,1635878112000
EUW1_5533858639,5533858639,11,1662,CLASSIC,1635796721000
EUW1_5532236233,5532236233,11,1895,CLASSIC,1635705557000
EUW1_5532159312,5532159312,11,2292,CLASSIC,1635702957000
EUW1_5532051160,5532051160,11,1605,CLASSIC,1635695591000
EUW1_5530525904,5530525904,11,2170,CLASSIC,1635623370000
EUW1_5526744424,5526744424,11,1297,CLASSIC,1635409035000
EUW1_5524744847,5524744847,11,2587,CLASSIC,1635278915000
EUW1_5524638215,5524638215,11,1900,CLASSIC,1635276690000
EUW1_5524504286,5524504286,11,1589,CLASSIC,1635271468000
EUW1_5520426353,5520426353,11,1469,CLASSIC,1635023439000
EUW1_5520337773,5520337773,11,1974,CLASSIC,1635020805000
EUW1_5518814957,5518814957,11,1815,CLASSIC,1634940871000
EUW1_5517483232,5517483232,11,2094,CLASSIC,1634860328000
EUW1_5517168608,5517168608,11,2198,CLASSIC,1634857366000
EUW1_5517184084,5517184084,11,1654,CLASSIC,1634854763000
EUW1_5515886827,5515886827,11,1719,CLASSIC,1634768925000
EUW1_5515872916,5515872916,11,1424,CLASSIC,1634766881000
EUW1_5513556554,5513556554,11,1558,CLASSIC,1634670499000
EUW1_5513474619,5513474619,11,1802,CLASSIC,1634666098000
EUW1_5512696169,5512696169,11,1056,CLASSIC,1634599856000
EUW1_5512685284,5512685284,11,860,CLASSIC,1634598539000
EUW1_5512672825,5512672825,11,1505,CLASSIC,1634596717000
EUW1_5512529684,5512529684,11,1583,CLASSIC,1634594484000
EUW1_5509197517,5509197517,11,2070,CLASSIC,1634411480000
EUW1_5508905432,5508905432,11,2591,CLASSIC,1634397989000
EUW1_5668768620,5668768620,12,1467,CLASSIC,1642213614000
EUW1_5668666465,5668666465,12,1994,CLASSIC,1642210490000
EUW1_5668661651,5668661651,12,1955,CLASSIC,1642207710000
EUW1_5668556764,5668556764,12,1007,CLASSIC,1642206064000
EUW1_5668218263,5668218263,12,2415,CLASSIC,1642202962000
EUW1_5665535381,5665535381,12,2155,CLASSIC,1642098296000
EUW1_5664515202,5664515202,12,1578,CLASSIC,1642031837000
EUW1_5664432611,5664432611,12,1889,CLASSIC,1642026835000
EUW1_5663213878,5663213878,12,2208,CLASSIC,1641984781000
EUW1_5662889456,5662889456,12,1385,CLASSIC,1641981625000
EUW1_5662716548,5662716548,12,1779,CLASSIC,1641979023000
EUW1_5662904507,5662904507,12,1608,CLASSIC,1641976915000
EUW1_5662471658,5662471658,12,1457,CLASSIC,1641947277000
EUW1_5662326141,5662326141,12,2018,CLASSIC,1641944240000
EUW1_5662206602,5662206602,12,1713,CLASSIC,1641940507000
EUW1_5662192040,5662192040,12,1245,CLASSIC,1641938812000
EUW1_5661712729,5661712729,12,1456,CLASSIC,1641926132000
EUW1_5661322255,5661322255,12,2100,CLASSIC,1641912528000
EUW1_5660740964,5660740964,12,2030,CLASSIC,1641859268000
EUW1_5660436923,5660436923,12,1986,CLASSIC,1641850922000
EUW1_5660362816,5660362816,12,1519,CLASSIC,1641847423000
EUW1_5658486287,5658486287,12,1991,CLASSIC,1641767186000
EUW1_5657858996,5657858996,12,1863,CLASSIC,1641752353000
EUW1_5655234127,5655234127,12,1612,CLASSIC,1641658030000
EUW1_5655064667,5655064667,12,2535,CLASSIC,1641652590000
EUW1_5654705302,5654705302,12,1352,CLASSIC,1641641519000
EUW1_5654656943,5654656943,12,3504,CLASSIC,1641637272000
EUW1_5654633923,5654633923,12,1446,CLASSIC,1641635121000
EUW1_5654591675,5654591675,12,1515,CLASSIC,1641633063000
EUW1_5605231968,5605231968,11,2232,CLASSIC,1639315773000
EUW1_5599004892,5599004892,11,1650,CLASSIC,1638992423000
EUW1_5536847501,5536847501,11,1312,CLASSIC,1635959299000
EUW1_5532879165,5532879165,11,2168,CLASSIC,1635763045000
EUW1_5522380192,5522380192,11,2757,CLASSIC,1635162414000
EUW1_5431359124,5431359124,11,1158976,CLASSIC,1629931394000
EUW1_5431286826,5431286826,11,977471,CLASSIC,1629930049000
EUW1_5429140130,5429140130,11,1683231,CLASSIC,1629823818000
EUW1_5429115330,5429115330,11,1525157,CLASSIC,1629821552000
EUW1_5415913414,5415913414,11,1077910,CLASSIC,1629064213000
EUW1_5415875362,5415875362,11,2144733,CLASSIC,1629061231000
EUW1_5415764070,5415764070,11,1056449,CLASSIC,1629057057000
EUW1_5415637748,5415637748,11,2125673,CLASSIC,1629054544000
EUW1_5415123388,5415123388,11,2351590,CLASSIC,1629031168000
EUW1_5415057307,5415057307,11,2055219,CLASSIC,1629028340000
EUW1_5357102941,5357102941,11,1237516,CLASSIC,1625692019000
EUW1_5357017923,5357017923,11,1660111,CLASSIC,1625689911000
EUW1_5355595892,5355595892,11,2535847,CLASSIC,1625609849000
EUW1_5355069309,5355069309,11,2350749,CLASSIC,1625588124000
EUW1_5354401018,5354401018,11,1797426,CLASSIC,1625521102000
EUW1_5354325380,5354325380,11,1677788,CLASSIC,1625519052000
EUW1_5667502248,5667502248,12,2889,CLASSIC,1642181162000
EUW1_5667423199,5667423199,12,2147,CLASSIC,1642178269000
EUW1_5666334539,5666334539,12,1430,CLASSIC,1642111438000
EUW1_5666284077,5666284077,12,1720,CLASSIC,1642108937000
EUW1_5666073397,5666073397,12,1484,CLASSIC,1642103620000
EUW1_5665983664,5665983664,12,2139,CLASSIC,1642100945000
EUW1_5665274863,5665274863,12,1812,CLASSIC,1642091690000
EUW1_5665207781,5665207781,12,1582,CLASSIC,1642089448000
EUW1_5665169604,5665169604,12,1994,CLASSIC,1642086700000
EUW1_5665114487,5665114487,12,1300,CLASSIC,1642084517000
EUW1_5664869060,5664869060,12,2460,CLASSIC,1642071582000
EUW1_5664866458,5664866458,12,1269,CLASSIC,1642069802000
EUW1_5664580460,5664580460,12,1569,CLASSIC,1642034819000
EUW1_5664497219,5664497219,12,1422,CLASSIC,1642032847000
EUW1_5664457968,5664457968,12,1742,CLASSIC,1642028748000
EUW1_5617653142,5617653142,11,1979,CLASSIC,1639935173000
EUW1_5617554903,5617554903,11,2159,CLASSIC,1639932456000
EUW1_5617440448,5617440448,11,2265,CLASSIC,1639928064000
EUW1_5613291002,5613291002,11,1980,CLASSIC,1639696275000
EUW1_5613232554,5613232554,11,2289,CLASSIC,1639693126000
EUW1_5580536396,5580536396,11,1326,CLASSIC,1638108555000
EUW1_5567650260,5567650260,11,1897,CLASSIC,1637504350000
EUW1_5566067732,5566067732,11,2208,CLASSIC,1637430015000
EUW1_5565899328,5565899328,11,1630,CLASSIC,1637426797000
EUW1_5560887959,5560887959,11,1920,CLASSIC,1637176139000
EUW1_5552879140,5552879140,11,1459,CLASSIC,1636803195000
EUW1_5550484645,5550484645,11,1391,CLASSIC,1636661684000
EUW1_5550055664,5550055664,11,993,CLASSIC,1636651842000
EUW1_5550032050,5550032050,11,1270,CLASSIC,1636650143000
EUW1_5549975718,5549975718,11,1122,CLASSIC,1636648180000
EUW1_5535432895,5535432895,11,1833,CLASSIC,1635884457000
EUW1_5527722671,5527722671,11,1778,CLASSIC,1635454552000
EUW1_5527315503,5527315503,11,1324,CLASSIC,1635441082000
EUW1_5522482843,5522482843,11,1957,CLASSIC,1635164383000
EUW1_5522017670,5522017670,11,1225,CLASSIC,1635112279000
EUW1_5519231777,5519231777,11,2631,CLASSIC,1634982157000
EUW1_5519099231,5519099231,11,1353,CLASSIC,1634980142000
EUW1_5519096339,5519096339,11,1955,CLASSIC,1634977564000
EUW1_5515589835,5515589835,11,2163,CLASSIC,1634758296000
EUW1_5512285850,5512285850,11,1654,CLASSIC,1634582421000
EUW1_5512199938,5512199938,11,1481,CLASSIC,1634580278000
EUW1_5503312821,5503312821,11,2174,CLASSIC,1634060499000
EUW1_5503227633,5503227633,11,1174,CLASSIC,1634058756000
EUW1_5500663320,5500663320,11,1810,CLASSIC,1633894032000
EUW1_5496054754,5496054754,11,2334,CLASSIC,1633642365000
EUW1_5429723410,5429723410,11,1378300,CLASSIC,1629845165000
EUW1_5423752176,5423752176,11,1794696,CLASSIC,1629502940000
EUW1_5405074242,5405074242,11,1821892,CLASSIC,1628440474000
EUW1_5388065776,5388065776,11,2242302,CLASSIC,1627423226000
EUW1_5387094649,5387094649,11,1555491,CLASSIC,1627398669000
EUW1_5667157562,5667157562,12,1344,CLASSIC,1642172487000
EUW1_5667102176,5667102176,12,2362,CLASSIC,1642166423000
EUW1_5665438216,5665438216,12,1579,CLASSIC,1642096237000
EUW1_5664934867,5664934867,12,2183,CLASSIC,1642075070000
EUW1_5664822778,5664822778,12,1773,CLASSIC,1642066739000
EUW1_5664264366,5664264366,12,1510,CLASSIC,1642021661000
EUW1_5664116659,5664116659,12,1591,CLASSIC,1642019491000
EUW1_5663460860,5663460860,12,2587,CLASSIC,1641994362000
EUW1_5653427830,5653427830,12,1993,CLASSIC,1641589726000
EUW1_5653399220,5653399220,12,1307,CLASSIC,1641587780000
EUW1_5653078436,5653078436,12,1739,CLASSIC,1641579178000
EUW1_5631915460,5631915460,11,1263,CLASSIC,1640627463000
EUW1_5631247446,5631247446,11,1546,CLASSIC,1640602566000
EUW1_5629560971,5629560971,11,2223,CLASSIC,1640521170000
EUW1_5520913321,5520913321,11,2357,CLASSIC,1635060335000
EUW1_5519526234,5519526234,11,1865,CLASSIC,1634999684000
EUW1_5519439741,5519439741,11,2142,CLASSIC,1634996908000
EUW1_5519432160,5519432160,11,1936,CLASSIC,1634993460000
EUW1_5515046580,5515046580,11,1887,CLASSIC,1634735329000
EUW1_5508621924,5508621924,11,1508,CLASSIC,1634383733000
EUW1_5508347027,5508347027,11,2251,CLASSIC,1634380291000
EUW1_5508291468,5508291468,11,1484,CLASSIC,1634375982000
EUW1_5507197332,5507197332,11,2560,CLASSIC,1634313256000
EUW1_5421626884,5421626884,11,1920668,CLASSIC,1629398134000
EUW1_5421661698,5421661698,11,195435,CLASSIC,1629396223000
EUW1_5421053641,5421053641,11,1240663,CLASSIC,1629365442000
EUW1_5421071429,5421071429,11,997808,CLASSIC,1629363875000
EUW1_5419611630,5419611630,11,1429672,CLASSIC,1629291595000
EUW1_5363925504,5363925504,11,1788472,CLASSIC,1626096153000
EUW1_5363770062,5363770062,11,2595130,CLASSIC,1626092667000
EUW1_5347533040,5347533040,11,1664665,CLASSIC,1625129963000
EUW1_5347387873,5347387873,11,1965314,CLASSIC,1625122285000
EUW1_5296546895,5296546895,11,2194844,CLASSIC,1622380669000
EUW1_5296551322,5296551322,11,1710098,CLASSIC,1622378323000
EUW1_5296475130,5296475130,11,1883762,CLASSIC,1622375682000
EUW1_5281708240,5281708240,11,1659776,CLASSIC,1621674785000
EUW1_5281654738,5281654738,11,1912942,CLASSIC,1621671112000
EUW1_5256893532,5256893532,11,3069377,CLASSIC,1620492683000
EUW1_5254505868,5254505868,11,1977120,CLASSIC,1620403670000
EUW1_5252964991,5252964991,11,1743357,CLASSIC,1620317103000
EUW1_5659165024,5659165024,12,1150,CLASSIC,1641823160000
EUW1_5657916193,5657916193,12,2285,CLASSIC,1641751726000
EUW1_5657135287,5657135287,12,1576,CLASSIC,1641731711000
EUW1_5656878452,5656878452,12,1438,CLASSIC,1641729155000
EUW1_5656365522,5656365522,12,1946,CLASSIC,1641690493000
EUW1_5656152312,5656152312,12,1958,CLASSIC,1641682667000
EUW1_5656056319,5656056319,12,1280,CLASSIC,1641681051000
EUW1_5655220164,5655220164,12,2101,CLASSIC,1641659763000
EUW1_5654125405,5654125405,12,2260,CLASSIC,1641599229000
EUW1_5653109357,5653109357,12,2002,CLASSIC,1641579618000
EUW1_5652525746,5652525746,12,2099,CLASSIC,1641561810000
EUW1_5652320506,5652320506,12,2084,CLASSIC,1641547170000
EUW1_5652307596,5652307596,12,1841,CLASSIC,1641544428000
EUW1_5652246371,5652246371,12,1807,CLASSIC,1641542274000
EUW1_5650042704,5650042704,12,2568,CLASSIC,1641426401000
EUW1_5647725881,5647725881,11,2186,CLASSIC,1641331280000
EUW1_5646402756,5646402756,11,197,CLASSIC,1641291713000
EUW1_5646124220,5646124220,11,1608,CLASSIC,1641256851000
EUW1_5645970154,5645970154,11,2369,CLASSIC,1641254102000
EUW1_5645964559,5645964559,11,1345,CLASSIC,1641251806000
EUW1_5643697617,5643697617,11,1764,CLASSIC,1641154450000
EUW1_5643183798,5643183798,11,1764,CLASSIC,1641143438000
EUW1_5642696897,5642696897,11,2567,CLASSIC,1641128145000
EUW1_5641889222,5641889222,11,1565,CLASSIC,1641074478000
EUW1_5641846869,5641846869,11,2290,CLASSIC,1641071298000
EUW1_5641769496,5641769496,11,199,CLASSIC,1641069596000
EUW1_5641447778,5641447778,11,1382,CLASSIC,1641059403000
EUW1_5640816828,5640816828,11,1632,CLASSIC,1641044307000
EUW1_5639466205,5639466205,11,2156,CLASSIC,1640959883000
EUW1_5639277166,5639277166,11,2437,CLASSIC,1640951489000
EUW1_5638566934,5638566934,11,2340,CLASSIC,1640901958000
EUW1_5635787517,5635787517,11,1980,CLASSIC,1640793371000
EUW1_5635267228,5635267228,11,2431,CLASSIC,1640781366000
EUW1_5634549068,5634549068,11,2140,CLASSIC,1640732628000
EUW1_5634270971,5634270971,11,1996,CLASSIC,1640721955000
EUW1_5633663206,5633663206,11,1786,CLASSIC,1640702047000
EUW1_5632299602,5632299602,11,2068,CLASSIC,1640638532000
EUW1_5631865653,5631865653,11,1338,CLASSIC,1640626940000
EUW1_5631679944,5631679944,11,1954,CLASSIC,1640621588000
EUW1_5630769937,5630769937,11,2520,CLASSIC,1640559495000
EUW1_5630176875,5630176875,11,1851,CLASSIC,1640539459000
EUW1_5629348332,5629348332,11,1808,CLASSIC,1640519511000
EUW1_5628780665,5628780665,11,1533,CLASSIC,1640471544000
EUW1_5628771595,5628771595,11,1534,CLASSIC,1640469371000
EUW1_5624022441,5624022441,11,2304,CLASSIC,1640217177000
EUW1_5621510396,5621510396,11,1925,CLASSIC,1640110104000
EUW1_5620381238,5620381238,11,1640,CLASSIC,1640047038000
EUW1_5614861780,5614861780,11,1808,CLASSIC,1639786583000
EUW1_5609831069,5609831069,11,1563,CLASSIC,1639524448000
EUW1_5607585692,5607585692,11,1807,CLASSIC,1639423447000
EUW1_5669091136,5669091136,12,2630,CLASSIC,1642246852000
EUW1_5669085635,5669085635,12,1443,CLASSIC,1642244992000
EUW1_5657463680,5657463680,12,3218,CLASSIC,1641740572000
EUW1_5657279601,5657279601,12,1732,CLASSIC,1641736679000
EUW1_5657156878,5657156878,12,1406,CLASSIC,1641732459000
EUW1_5657171813,5657171813,12,1339,CLASSIC,1641730686000
EUW1_5656963093,5656963093,12,2730,CLASSIC,1641727168000
EUW1_5655139109,5655139109,12,2133,CLASSIC,1641656646000
EUW1_5655057227,5655057227,12,1205,CLASSIC,1641653217000
EUW1_5654938994,5654938994,12,2024,CLASSIC,1641650646000
EUW1_5654804113,5654804113,12,2302,CLASSIC,1641645342000
EUW1_5654820550,5654820550,12,970,CLASSIC,1641643904000
EUW1_5654704774,5654704774,12,1896,CLASSIC,1641641284000
EUW1_5652830909,5652830909,12,1412,CLASSIC,1641571009000
EUW1_5652744636,5652744636,12,1439,CLASSIC,1641568990000
EUW1_5652723123,5652723123,12,195,CLASSIC,1641568425000
EUW1_5652655803,5652655803,12,1982,CLASSIC,1641565822000
EUW1_5652561469,5652561469,12,2244,CLASSIC,1641560005000
EUW1_5652457020,5652457020,12,1685,CLASSIC,1641557896000
EUW1_5652473130,5652473130,12,1509,CLASSIC,1641555935000
EUW1_5650736281,5650736281,12,1115,CLASSIC,1641483873000
EUW1_5650595137,5650595137,12,956,CLASSIC,1641479490000
EUW1_5650546094,5650546094,12,2104,CLASSIC,1641475640000
EUW1_5650451840,5650451840,12,1940,CLASSIC,1641473278000
EUW1_5650408332,5650408332,12,1092,CLASSIC,1641471602000
EUW1_5648855555,5648855555,12,1363,CLASSIC,1641390524000
EUW1_5648851531,5648851531,12,1553,CLASSIC,1641388634000
EUW1_5648829964,5648829964,12,200,CLASSIC,1641387919000
EUW1_5648844902,5648844902,12,2110,CLASSIC,1641385428000
EUW1_5648297546,5648297546,12,1793,CLASSIC,1641380898000
EUW1_5648383835,5648383835,12,1176,CLASSIC,1641378167000
EUW1_5648551103,5648551103,12,1841,CLASSIC,1641375851000
EUW1_5647604833,5647604833,11,1408,CLASSIC,1641328049000
EUW1_5647555845,5647555845,11,1708,CLASSIC,1641325910000
EUW1_5646828155,5646828155,11,2096,CLASSIC,1641309654000
EUW1_5646872697,5646872697,11,1379,CLASSIC,1641307898000
EUW1_5646757092,5646757092,11,1812,CLASSIC,1641305611000
EUW1_5646752433,5646752433,11,1149,CLASSIC,1641303450000
EUW1_5646607020,5646607020,11,1905,CLASSIC,1641301025000
EUW1_5646352744,5646352744,11,945,CLASSIC,1641291112000
EUW1_5646318427,5646318427,11,1859,CLASSIC,1641288052000
EUW1_5645653285,5645653285,11,1227,CLASSIC,1641242489000
EUW1_5644952326,5644952326,11,2397,CLASSIC,1641218739000
EUW1_5644874574,5644874574,11,2126,CLASSIC,1641215116000
EUW1_5644794105,5644794105,11,2231,CLASSIC,1641209359000
EUW1_5644800885,5644800885,11,1631,CLASSIC,1641207304000
EUW1_5644694813,5644694813,11,1040,CLASSIC,1641202193000
EUW1_5644643666,5644643666,11,1356,CLASSIC,1641200303000
EUW1_5644018016,5644018016,11,1741,CLASSIC,1641159503000
EUW1_5643840342,5643840342,11,1793,CLASSIC,1641157394000
EUW1_5669128219,5669128219,12,1970,CLASSIC,1642250268000
EUW1_5669079282,5669079282,12,1719,CLASSIC,1642246678000
EUW1_5669012630,5669012630,12,2963,CLASSIC,1642242942000
EUW1_5667949186,5667949186,12,2393,CLASSIC,1642197437000
EUW1_5667898265,5667898265,12,2206,CLASSIC,1642194830000
EUW1_5667756547,5667756547,12,2336,CLASSIC,1642191546000
EUW1_5664263839,5664263839,12,2982,CLASSIC,1642021510000
EUW1_5664072181,5664072181,12,2466,CLASSIC,1642018239000
EUW1_5663237899,5663237899,12,2089,CLASSIC,1641987459000
EUW1_5663214020,5663214020,12,1916,CLASSIC,1641984851000
EUW1_5663251072,5663251072,12,1534,CLASSIC,1641982883000
EUW1_5661676653,5661676653,12,1569,CLASSIC,1641924419000
EUW1_5661557704,5661557704,12,2279,CLASSIC,1641921628000
EUW1_5661339379,5661339379,12,1777,CLASSIC,1641915378000
EUW1_5658934377,5658934377,12,2194,CLASSIC,1641810719000
EUW1_5658004757,5658004757,12,2472,CLASSIC,1641753950000
EUW1_5657631812,5657631812,12,1869,CLASSIC,1641745119000
EUW1_5657275358,5657275358,12,1229,CLASSIC,1641735389000
EUW1_5657142179,5657142179,12,1862,CLASSIC,1641730682000
EUW1_5656912228,5656912228,12,1598,CLASSIC,1641726548000
EUW1_5559976769,5559976769,11,1371,CLASSIC,1637141258000
EUW1_5555088646,5555088646,11,1682,CLASSIC,1636902580000
EUW1_5551952509,5551952509,11,1745,CLASSIC,1636739906000
EUW1_5551704146,5551704146,11,1882,CLASSIC,1636732396000
EUW1_5550308256,5550308256,11,1608,CLASSIC,1636659652000
EUW1_5550281456,5550281456,11,1469,CLASSIC,1636657430000
EUW1_5548890710,5548890710,11,2343,CLASSIC,1636572068000
EUW1_5548691541,5548691541,11,2066,CLASSIC,1636565215000
EUW1_5548457257,5548457257,11,2539,CLASSIC,1636559296000
EUW1_5546903161,5546903161,11,1495,CLASSIC,1636478762000
EUW1_5545585804,5545585804,11,1104,CLASSIC,1636398112000
EUW1_5545082985,5545082985,11,1488,CLASSIC,1636387098000
EUW1_5543867639,5543867639,11,1142,CLASSIC,1636312606000
EUW1_5538320185,5538320185,11,726,CLASSIC,1636049236000
EUW1_5532254127,5532254127,11,2366,CLASSIC,1635704949000
EUW1_5532148397,5532148397,11,1798,CLASSIC,1635702342000
EUW1_5531704098,5531704098,11,1711,CLASSIC,1635683318000
EUW1_5531543821,5531543821,11,2683,CLASSIC,1635671937000
EUW1_5530385444,5530385444,11,2109,CLASSIC,1635615401000
EUW1_5530302220,5530302220,11,1227,CLASSIC,1635613198000
EUW1_5530276344,5530276344,11,1474,CLASSIC,1635611239000
EUW1_5529091865,5529091865,11,2312,CLASSIC,1635530443000
EUW1_5528962335,5528962335,11,1705,CLASSIC,1635525786000
EUW1_5027946572,5027946572,11,1508931,CLASSIC,1610462824000
EUW1_5024289041,5024289041,11,3270579,CLASSIC,1610294017000
EUW1_5020064592,5020064592,11,2172412,CLASSIC,1610115060000
EUW1_5016937044,5016937044,11,1217538,CLASSIC,1609935045000
EUW1_5016883893,5016883893,11,1907223,CLASSIC,1609932639000
EUW1_5016901271,5016901271,11,1655872,CLASSIC,1609930530000
EUW1_5013596097,5013596097,10,1325214,CLASSIC,1609774040000
EUW1_5669299805,5669299805,12,2095,CLASSIC,1642257573000
EUW1_5667646245,5667646245,12,1587,CLASSIC,1642188674000
EUW1_5665589577,5665589577,12,937,CLASSIC,1642099704000
EUW1_5663790764,5663790764,12,1397,CLASSIC,1642009165000
EUW1_5659799781,5659799781,12,2520,CLASSIC,1641841345000
EUW1_5658168142,5658168142,12,2154,CLASSIC,1641759723000
EUW1_5657712811,5657712811,12,1247,CLASSIC,1641745633000
EUW1_5657326638,5657326638,12,2295,CLASSIC,1641735966000
EUW1_5657197568,5657197568,12,1492,CLASSIC,1641732812000
EUW1_5656488926,5656488926,12,1631,CLASSIC,1641716700000
EUW1_5655291157,5655291157,12,2277,CLASSIC,1641660048000
