wins,losses,inactive,hotStreak,tier,rank,puuid,matchId,season,champExperience,champLevel,championName,damageDealtToObjectives,damageDealtToTurrets,kills,deaths,assists,detectorWardsPlaced,doubleKills,dragonKills,firstTowerKill,firstTowerAssist,firstBloodAssist,firstBloodKill,goldEarned,individualPosition,magicDamageDealt,pentaKills,quadraKills,killingSprees,physicalDamageDealtToChampions,physicalDamageTaken,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,tripleKills,visionScore,wardsPlaced,totalMinionsKilled,win
8,2,False,False,IRON,I,TaUzh4JHnMu8wKsQld1juErg-iQHsRzQkRh_X8a2l11z_OX4UT10-62-Bs2HvVLk-YWiR8uQQUe4dw,EUW1_5617363653,11,10473,13,Chogath,919,0,11,5,1,3,0,0,False,False,False,True,12089,BOTTOM,83964,0,0,3,2534,21512,18914,0,38714,4747,0,19,9,148,False
8,2,False,False,IRON,I,TaUzh4JHnMu8wKsQld1juErg-iQHsRzQkRh_X8a2l11z_OX4UT10-62-Bs2HvVLk-YWiR8uQQUe4dw,EUW1_5617327597,11,13214,15,Chogath,2004,2004,10,1,8,1,0,0,False,False,False,False,11610,MIDDLE,99498,0,0,2,1948,12592,22470,0,19374,5578,0,14,7,126,True
8,2,False,False,IRON,I,TaUzh4JHnMu8wKsQld1juErg-iQHsRzQkRh_X8a2l11z_OX4UT10-62-Bs2HvVLk-YWiR8uQQUe4dw,EUW1_5617311804,11,14237,15,Yasuo,4537,3170,9,5,9,0,1,0,True,False,False,False,12890,MIDDLE,11616,0,0,4,18346,13217,20939,0,22272,1634,0,11,5,162,True
8,2,False,False,IRON,I,TaUzh4JHnMu8wKsQld1juErg-iQHsRzQkRh_X8a2l11z_OX4UT10-62-Bs2HvVLk-YWiR8uQQUe4dw,EUW1_5616763419,11,10079,13,Xerath,3003,2631,8,2,3,4,0,0,True,False,False,False,9100,MIDDLE,72843,0,0,2,1507,3949,14234,0,8430,964,0,12,9,128,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5667830571,12,22778,18,Nocturne,36625,6193,14,8,12,0,1,3,False,False,False,True,20333,JUNGLE,7298,0,0,4,27344,24837,32027,0,42406,12904,1,22,10,91,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5667801754,12,11950,14,Nocturne,13772,0,8,8,7,0,0,2,False,False,False,False,10053,JUNGLE,5862,0,0,2,19022,18742,21706,0,28808,7692,0,17,7,31,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5667675290,12,6290,10,Nocturne,7180,0,8,8,1,0,2,1,False,False,False,False,8428,JUNGLE,3886,0,0,3,8162,13583,9463,0,15255,3769,0,12,5,9,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5667605823,12,10982,13,Nocturne,26255,2100,4,5,15,0,0,3,False,True,False,False,9336,JUNGLE,5068,0,0,1,9611,15187,10785,0,20441,6385,0,17,7,21,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5667434063,12,17964,17,Nocturne,26816,379,9,11,4,0,1,2,False,False,False,False,14285,JUNGLE,4900,0,0,2,15568,28571,17394,0,40560,9983,0,26,10,49,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5667267043,12,6183,10,Nocturne,4444,0,4,6,1,0,1,0,False,False,False,True,6075,JUNGLE,2974,0,0,1,3821,10176,4414,0,15202,3946,0,10,4,24,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5666124492,12,18078,17,Nocturne,26132,2844,6,11,18,0,1,2,False,False,False,False,14189,JUNGLE,6393,0,0,2,20374,21561,23776,0,37417,9487,0,34,13,45,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5665989078,12,7884,11,Nocturne,3310,0,3,7,3,0,0,0,False,False,False,False,7000,JUNGLE,5044,0,0,0,7344,10660,8214,0,18888,4966,0,11,6,8,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5665425058,12,7053,10,Nocturne,32043,0,2,4,2,0,1,3,False,False,False,False,6437,JUNGLE,5816,0,0,1,2420,14512,2770,0,18000,7714,0,11,4,16,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5664374168,12,9414,12,Vi,18434,527,3,9,5,0,0,4,False,False,False,False,7944,JUNGLE,6317,0,0,1,6401,19342,7195,0,20704,4805,0,10,6,10,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5661953633,12,17537,17,Vi,21645,778,5,4,7,0,0,4,False,False,False,False,12976,JUNGLE,7705,0,0,1,14279,13678,15452,0,22472,5677,0,19,9,26,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5661700292,12,14105,15,Nocturne,22724,8100,9,7,5,0,1,1,False,False,False,True,14497,JUNGLE,5149,0,0,3,14750,17657,16078,0,26270,6458,0,16,6,66,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5660350163,12,12002,14,Nocturne,28278,1859,10,5,6,0,1,4,False,False,False,False,10882,JUNGLE,4475,0,0,4,16112,16573,17915,0,26710,9378,0,13,7,36,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5660247878,12,20127,18,Vi,20357,3504,11,9,13,0,1,2,False,False,False,False,16323,JUNGLE,5444,0,0,2,33028,19839,35104,0,44380,10497,0,23,10,61,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5660098945,12,12009,14,Nocturne,31876,4080,17,4,6,0,3,4,False,False,False,True,13646,JUNGLE,4519,0,0,4,20758,14101,23500,0,19450,6399,0,9,3,24,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5658037305,12,16416,16,Vi,44461,1971,9,5,7,0,1,2,False,True,False,False,13183,JUNGLE,5534,0,0,3,16242,16507,17070,0,24696,8701,1,22,10,28,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5657957340,12,12642,14,Vi,4782,694,6,6,4,0,0,0,False,False,False,False,9950,JUNGLE,4544,0,0,1,14696,21010,15858,0,29589,6549,0,16,7,26,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5655742605,12,5234,9,Vi,13647,0,3,2,2,0,0,2,True,False,False,False,4928,JUNGLE,3052,0,0,0,2874,6348,3038,0,7639,3354,0,11,4,8,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5655604522,12,13219,15,Vi,17952,480,5,8,3,0,1,3,False,False,False,False,11573,JUNGLE,5091,0,0,1,8170,20917,8708,0,33632,9973,0,19,9,35,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5655568110,12,8396,11,Vi,28641,2854,0,5,1,0,0,1,False,False,False,False,7424,JUNGLE,4914,0,0,0,1038,10686,1038,0,17373,5053,0,13,5,51,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5655522589,12,8110,11,Vi,17168,1570,0,2,0,0,0,0,False,False,False,False,6590,JUNGLE,6874,0,0,0,2154,9726,2250,0,11340,5645,0,14,6,19,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5653642506,12,10471,13,Vi,28092,2155,7,2,8,0,0,2,True,False,False,True,9908,JUNGLE,4248,0,0,2,9539,13287,10473,0,15348,6014,0,17,7,17,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5653564317,12,9752,12,Nocturne,7949,1200,1,9,6,0,0,1,False,False,True,False,6995,JUNGLE,3549,0,0,0,7261,13921,7933,0,22922,4416,0,10,5,33,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5653390363,12,17727,17,Velkoz,8606,4715,3,11,15,0,0,0,False,True,False,False,12721,BOTTOM,112093,0,0,1,585,17445,23659,0,29858,5583,0,12,7,124,True
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5653401587,12,10332,13,Nocturne,11656,2315,4,3,0,0,0,0,False,False,False,False,9480,JUNGLE,5552,0,0,1,4503,11853,5289,0,15453,5480,0,12,4,51,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5653119862,12,15086,16,Vi,14744,1407,2,6,5,0,0,0,False,False,False,False,11794,JUNGLE,8597,0,0,1,11863,19702,12967,0,32940,10279,0,12,6,62,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5653135494,12,4942,8,Vi,1370,0,1,4,0,0,0,0,False,False,False,False,3993,JUNGLE,4025,0,0,0,2994,8198,3359,0,10346,2804,0,6,4,3,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5653068811,12,9733,12,Vi,17101,1911,2,6,2,0,0,0,True,False,False,False,8117,JUNGLE,5429,0,0,0,2581,12242,2827,0,16690,4763,0,10,4,39,False
13,16,False,False,IRON,I,ClQBUwRyJ7_M7b5SP7qVaNR0R2c2V-Z6GbRVi7dr0h5Jk0-6aqKvK-vNAzvvsW2ELSy8uxNei2akjQ,EUW1_5652919108,12,17962,17,MasterYi,41376,1842,6,12,10,0,0,3,False,False,False,False,13994,JUNGLE,5240,0,0,1,10771,25776,17037,0,42976,10721,0,25,10,56,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5668246054,12,10786,13,Trundle,15262,6784,1,3,0,0,0,0,True,False,False,False,9032,TOP,927,0,0,0,9080,16900,10232,0,19693,6256,0,4,3,162,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5668040025,12,15686,16,Trundle,12213,8232,3,5,4,0,0,0,False,False,False,False,10945,TOP,2005,0,0,1,13013,19763,15534,0,28058,9611,0,13,7,198,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5667949844,12,12577,14,Trundle,20466,16517,10,3,4,0,1,0,True,False,False,False,12474,TOP,1696,0,0,3,18378,16233,19979,0,20078,9375,0,8,5,157,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5667930715,12,19090,18,Trundle,20935,11527,13,6,17,0,0,0,True,False,False,True,17847,TOP,5200,0,0,4,34230,29801,40860,0,55839,25906,0,12,6,163,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5667811371,12,13177,15,Trundle,10462,10462,7,2,2,0,0,0,True,False,False,True,11761,TOP,872,0,0,2,9644,11214,11195,0,16251,7147,0,3,2,169,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5667548251,12,904,3,Trundle,0,0,0,0,0,0,0,0,False,False,False,False,964,TOP,0,0,0,0,245,209,245,0,565,96,0,1,1,14,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5667572312,12,13787,15,Trundle,23356,12566,13,2,1,0,2,0,True,False,False,True,11854,TOP,1276,0,0,3,18605,20265,19882,0,23874,7683,0,2,2,122,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5667515468,12,9762,12,Trundle,13036,1109,12,6,3,0,0,0,True,False,False,False,12072,JUNGLE,3179,0,0,3,12096,14685,13259,0,25126,9216,0,3,2,49,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5666958891,12,25791,18,Warwick,7368,1933,20,14,13,0,4,1,False,False,False,False,20899,JUNGLE,70320,0,0,5,16216,38379,42975,0,82797,40022,0,25,10,96,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5667013181,12,18558,18,KogMaw,1441,1441,7,8,7,0,1,0,False,False,False,False,14536,BOTTOM,43192,0,0,2,11243,14822,29560,0,20997,1791,0,11,6,209,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5666896051,12,13917,15,KogMaw,478,478,13,10,1,0,2,0,False,False,False,False,14357,BOTTOM,27757,0,0,3,11092,7729,26307,0,17931,2819,0,9,4,151,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5666482042,12,14178,15,KogMaw,2467,2467,6,9,12,0,0,0,False,False,False,False,13318,BOTTOM,32659,0,0,2,8799,16032,24659,0,20359,2324,0,10,5,178,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5666363046,12,22698,18,KogMaw,36150,8498,21,7,15,0,4,2,False,False,False,False,21597,BOTTOM,91865,1,1,4,30386,23328,66158,0,35687,3267,2,20,8,221,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5666235240,12,9777,12,KogMaw,0,0,2,12,3,0,0,0,False,False,False,False,7717,BOTTOM,16789,0,0,0,4772,9675,13120,0,17934,1216,0,4,3,131,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5664322645,12,9534,12,KogMaw,6005,3480,9,4,10,0,0,0,False,False,True,False,10861,BOTTOM,19836,0,0,2,10015,7535,20912,0,12407,1290,0,8,5,119,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5663872979,12,12487,14,KogMaw,16649,8989,22,4,8,0,3,0,True,False,False,True,16637,BOTTOM,32254,0,1,4,16188,10051,30628,0,16265,1751,1,3,2,151,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5663253483,12,13204,15,Twitch,8472,3342,2,8,13,0,0,1,False,False,False,False,10619,BOTTOM,19372,0,0,0,7686,11028,13102,0,20147,3541,0,7,1,127,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5662829822,12,13676,15,KogMaw,1645,1645,7,8,4,0,0,0,False,False,False,False,11963,BOTTOM,20851,0,0,2,7731,14445,20146,0,19368,1836,0,11,5,143,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5662050211,12,11575,14,KogMaw,1135,1135,5,6,4,0,1,0,False,False,False,False,11067,BOTTOM,22627,0,0,2,8316,7170,20195,0,14129,1155,0,6,4,185,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5661952667,12,14222,15,KogMaw,9750,2290,6,1,4,0,1,0,False,False,True,False,12753,BOTTOM,24659,0,0,1,11242,9000,22505,0,13239,1450,1,11,6,204,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5661825119,12,12522,14,KogMaw,18416,4974,18,3,6,0,4,0,False,False,False,False,14419,BOTTOM,24467,0,0,3,12054,11288,23662,0,13129,2557,0,11,5,144,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5661723803,12,24412,18,KogMaw,33077,12333,22,7,12,0,1,1,True,False,False,False,23582,BOTTOM,59752,0,0,4,22997,13416,50783,0,29322,4499,1,24,12,249,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5661491746,12,19152,18,KogMaw,8974,4111,16,14,12,0,2,0,False,False,True,False,18508,BOTTOM,62290,0,0,5,20082,18584,42556,0,30923,4487,0,5,3,190,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5661395555,12,10989,13,KogMaw,13458,6318,9,5,1,0,3,0,False,False,False,False,10855,BOTTOM,20776,0,0,4,8549,10272,18683,0,17111,1561,0,4,3,141,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5661158644,12,14049,15,KogMaw,26377,5350,8,1,5,0,0,1,False,False,False,True,13005,BOTTOM,21937,0,0,2,6374,7395,14038,0,12726,2482,0,15,8,164,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5661113346,12,11180,13,Nasus,4524,3968,2,5,0,0,0,0,False,False,False,False,8071,TOP,27834,0,0,0,6487,14565,9419,0,23789,1741,0,1,2,139,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5661019616,12,10051,13,KogMaw,1060,555,5,7,4,0,1,0,False,False,False,False,8942,BOTTOM,19423,0,0,0,8254,12260,23831,0,17264,1503,0,2,2,138,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5660241750,12,14358,15,KogMaw,12650,1996,13,9,5,0,2,0,False,False,False,False,15201,BOTTOM,25748,0,0,4,14734,14069,32153,0,25917,3909,1,12,9,165,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5658284155,12,10631,13,KogMaw,9248,3605,10,7,5,0,2,0,False,False,False,False,11485,BOTTOM,13052,0,0,4,7255,6273,16312,0,12813,2150,0,8,5,127,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5658110393,12,20740,18,Teemo,10617,2881,6,6,4,0,0,0,False,False,False,False,15671,TOP,170047,0,0,3,4643,19483,33404,0,34332,6080,0,11,6,242,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5656081278,12,17504,17,Teemo,11260,5271,10,5,12,0,1,0,False,False,False,False,14385,TOP,92414,0,0,2,3762,7865,30289,0,15939,1725,0,10,6,154,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5656021782,12,14360,15,Annie,3899,1384,4,7,15,0,0,0,False,False,True,False,9956,MIDDLE,64544,0,0,1,664,5224,23071,662,15012,39,0,6,2,112,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5652435418,12,8585,12,Yorick,4900,3919,2,8,0,0,0,0,False,False,False,False,7898,TOP,10407,0,0,1,7361,17431,11629,0,22296,3575,0,0,0,123,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5652370169,12,19021,18,Teemo,10025,9114,8,10,10,0,1,0,False,False,False,False,15399,TOP,133462,0,0,2,3293,16578,30726,0,35410,4566,0,13,6,202,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5648099076,11,17947,17,Teemo,7669,4931,11,7,7,0,0,1,False,False,False,False,15076,TOP,126201,0,0,4,5301,16265,35749,0,28394,2850,0,6,4,205,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5648077485,11,18750,18,Teemo,20361,7211,15,7,6,0,1,0,True,False,False,False,18354,TOP,159772,0,0,5,5824,16997,38684,0,27653,3943,0,17,5,190,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5648081134,11,19036,18,Teemo,11702,5643,15,9,4,0,4,0,False,False,False,False,17611,TOP,168454,0,0,3,5214,13545,44347,0,26916,2585,0,5,2,215,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5646038775,11,16307,16,Yorick,14772,12707,6,10,8,0,1,0,True,False,False,False,14518,TOP,22245,0,0,2,29866,28153,43830,0,52695,15122,1,3,1,166,False
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5645985698,11,19890,18,Yorick,30821,18644,8,7,3,0,1,2,True,False,True,False,16703,TOP,30037,0,0,2,18523,22527,28881,0,41566,11393,0,4,1,207,True
16,15,False,True,IRON,I,AWBxUY_TRd2-quqrhhM5hBIbhL0TH-mEFQwNh99Fdw-1GgiwWc1y_C8QC0_qrqmEaHk3Vg2RRrRhrA,EUW1_5645839719,11,14748,16,Tryndamere,4252,1385,5,7,2,0,0,0,False,False,False,False,10711,TOP,0,0,0,1,16906,21040,18058,0,29534,9274,0,3,2,189,False
